txn_id,fecha,account_clabe,direction,amount,counterparty_name,counterparty_clabe,reference,invoice_uuid
TX00316,2025-07-16,012580001234567890,out,11672.38,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 87149,CF483CE9-22BE-DFD8-E9B6-FFEDC4E76F00
TX00317,2025-07-16,012580001234567890,out,29870.58,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 97191,AAF5A369-82C7-598B-2371-2E059AF0A126
TX00318,2025-07-16,012580001234567890,out,10417.38,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 46891,37D57BF6-9650-9C1D-EBBD-E0895620E41E
TX00319,2025-07-16,012580001234567890,out,30429.58,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 84586,34D004A1-6216-1761-23BA-83C63D8C2795
TX00320,2025-07-16,012580001234567890,in,400475.24,Construcciones Zambrano S de RL de CV,014145966227698145,COBRO F1622,E8B1DA2B-58ED-57F8-26FC-3D8A020F73B8
TX00321,2025-07-17,012580001234567890,out,141148.8,Maquinados Monterrey SA de CV,127384404675485014,PAGO FACT 27122,9A6792FD-7CBA-C673-B828-BF5F1CFD1B68
TX00322,2025-07-17,012580001234567890,out,27512.65,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 85055,25A5806E-5B60-9CAC-896F-DADBDB3A53F1
TX00323,2025-07-17,012580001234567890,out,110571.78,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 33897,E16BF91B-2973-8E7A-5653-49E44B6A7BBD
TX00324,2025-07-17,012580001234567890,out,12437.98,Pinturas Guadalupe S de RL de CV,021365882811348338,PAGO FACT 53944,464101B6-CD39-9289-D22D-20F08215198F
TX00325,2025-07-18,012580001234567890,out,17167.88,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 4236,C12939C9-2FA4-AE6D-0C10-1D20E8EC5161
TX00326,2025-07-18,012580001234567890,out,116000.0,Servicios de México SA de CV,072098989175377383,PAGO FACT 8971,EB7EF068-574A-466F-D039-C6756E7342DA
TX00327,2025-07-18,012580001234567890,out,11280.7,Herramientas Regiomontana SA de CV,021763365449372097,PAGO FACT 30771,0B0DD9D0-EC85-EE24-3421-DF043B2F9B02
TX00328,2025-07-21,012580001234567890,out,106789.6,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 17848,74AF0A47-802C-9657-EFC2-093029CDA86A
TX00329,2025-07-21,012580001234567890,out,122876.25,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 34972,1BDEFADF-1FFB-D654-7C1B-B36797353EC9
TX00330,2025-07-21,012580001234567890,out,18931.78,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 43587,DCFC14F9-CA53-62F0-D411-0A7F96EC0FFC
TX00331,2025-07-21,012580001234567890,out,6197.18,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 25246,AB08214B-E633-5B1C-883F-FFE24A3A94A4
TX00332,2025-07-21,012580001234567890,in,318439.56,Construcciones Sada S de RL de CV,021463705344844011,COBRO F1631,5E66FC1E-9BE2-E82A-9683-78F03C792D5F
TX00333,2025-07-24,012580001234567890,out,15917.98,Suministros Guadalupe SA de CV,021123240892337489,PAGO FACT 2215,D734FD2D-020D-30E9-76E7-2E0D2CC6C145
TX00334,2025-07-24,012580001234567890,out,3920.8,Neumática del Norte SA de CV,002213598355025573,PAGO FACT 2296,1DC4E81C-ED6B-7181-4C0B-64D524231C4C
TX00335,2025-07-24,012580001234567890,out,23557.05,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 70883,BFF84BD8-3DF8-34B0-58CA-D6B21912C816
TX00336,2025-07-24,012580001234567890,out,84468.65,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 89348,EA6A42DD-2E3B-F7D9-C433-1457101152C3
TX00337,2025-07-24,012580001234567890,out,27143.88,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 98246,BD65DB72-19CD-399D-9C90-80E6C0AB2DA2
TX00338,2025-07-24,012580001234567890,out,18664.28,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 4549,A48664DC-D312-40AA-159B-9A772D6D1766
TX00339,2025-07-24,012580001234567890,in,175680.4,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1547,69C63F9C-481C-B57D-3507-FD2FB512FABC
TX00340,2025-07-24,012580001234567890,in,373826.38,Autopartes Chapa SAPI de CV,012310495801939556,COBRO F1595,6DC2761E-89A4-E603-9C65-38C40211A939
TX00341,2025-07-25,012580001234567890,out,19441.6,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 84482,D9C569B9-2128-3039-1F7E-DDEE58EA0111
TX00342,2025-07-25,012580001234567890,out,55576.18,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 45195,3BDDA38B-76A6-C3F7-685A-BE57FDD641D1
TX00343,2025-07-28,012580001234567890,out,41792.25,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 94415,B138BC65-3093-8E8E-486E-94730EBF847B
TX00344,2025-07-28,012580001234567890,out,15483.45,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 58238,B5A7A8B7-27F1-FFF0-AE42-8CC9F4425BA1
TX00345,2025-07-28,012580001234567890,out,97031.45,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 83486,F8C9FA8D-CA00-F317-196D-A56A12ECEA0F
TX00346,2025-07-28,012580001234567890,out,24139.48,Industrias Monterrey SA de CV,127977369937116844,PAGO FACT 97658,7AE658EA-083D-7D4C-9442-9575AF5A1659
TX00347,2025-07-28,012580001234567890,in,391292.42,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1541,C99959E1-8D15-24C8-D7B9-AB98FB86E5A3
TX00348,2025-07-28,012580001234567890,in,110263.83,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1567,2720E200-9749-51C4-4D63-69CCEE68D38B
TX00349,2025-07-28,012580001234567890,in,262958.49,Grupo Quintanilla S de RL de CV,002182904309259848,COBRO F1611,E8A5BF98-C87D-8556-607D-D782DC934D86
TX00350,2025-07-28,012580001234567890,out,421419.3,NOMINA,,NOMINA QUINCENAL,
TX00351,2025-07-29,012580001234567890,out,10941.58,Suministros Guadalupe SA de CV,021123240892337489,PAGO FACT 9025,1533C564-961E-CF61-73C6-2FA39B0A2A7A
TX00352,2025-07-29,012580001234567890,out,74240.0,Gestoría y Enlace Santa Catarina S de RL de CV,021512607459151557,PAGO FACT 5690,B1D40CA2-EFC7-D97D-5CB3-33E4C7ECDF8A
TX00353,2025-07-30,012580001234567890,out,64240.8,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 32511,CBAA0561-A1F7-E942-5FAF-67890AAEC7C4
TX00354,2025-07-30,012580001234567890,in,392991.96,Autopartes Quintanilla S de RL de CV,058757871356683026,COBRO F1518,95EFC975-A157-EEA2-7E1E-98AEEABB6887
TX00355,2025-07-30,012580001234567890,in,356645.75,Grupo Chapa S de RL de CV,014739042136620358,COBRO F1579,6C29547A-5579-343D-5497-7EEE2BE9C421
TX00356,2025-07-31,012580001234567890,out,18005.98,Pinturas Guadalupe S de RL de CV,058254555478429338,PAGO FACT 59575,C17F2C88-54F6-C195-7A34-84243E505612
TX00357,2025-07-31,012580001234567890,out,20276.8,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 69205,F00DD252-1838-FA7A-1723-7D5E55413783
TX00358,2025-08-01,012580001234567890,out,30658.8,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 36161,B36E1F8B-2F28-3992-9E41-54C8A0BB3EE0
TX00359,2025-08-01,012580001234567890,out,89934.68,Grupo San Nicolás SA de CV,072421599192930338,PAGO FACT 22041,5E3E2C93-E46C-C67A-F4CD-E02089E03AEF
TX00360,2025-08-04,012580001234567890,out,10579.78,Neumática del Norte SA de CV,002213598355025573,PAGO FACT 67542,B1380ABC-A817-13E2-600E-89AAA38D715A
TX00361,2025-08-04,012580001234567890,out,39811.2,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 69920,14BAD6FA-FB45-F778-0210-396CE02575BB
TX00362,2025-08-04,012580001234567890,out,112598.65,Maquinados del Norte SAPI de CV,058602402363857537,PAGO FACT 73071,A7E42117-4F3F-CFC9-9F6F-88E252C49987
TX00363,2025-08-04,012580001234567890,out,29336.98,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 42538,858223AA-D78E-4CBC-8846-B8CD8D6B147F
TX00364,2025-08-04,012580001234567890,out,12725.08,Neumática Industrial S de RL de CV,014094397139929975,PAGO FACT 10851,C78E9279-EDE5-4ECA-7649-0B05634F70FF
TX00365,2025-08-05,012580001234567890,out,10871.98,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 55957,4C30948B-B568-D59E-44F2-B268F86CC39D
TX00366,2025-08-05,012580001234567890,out,17959.58,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 64330,F88E42D7-478D-8BA5-C281-75EBF9097CEC
TX00367,2025-08-06,012580001234567890,out,50381.58,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 13545,DF152480-A809-9B6C-3E85-96E948AF4260
TX00368,2025-08-07,012580001234567890,out,12632.98,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 7297,D7D7D5B0-3FA0-6889-20F9-38CC42CF0072
TX00369,2025-08-07,012580001234567890,out,58000.0,Servicios de México SA de CV,072098989175377383,PAGO FACT 3784,EE287B0D-27FE-CB64-8CB1-D6D8A4AEF417
TX00370,2025-08-08,012580001234567890,in,459523.88,Construcciones Sada S de RL de CV,021463705344844011,COBRO F1635,DCFC5F0C-17EE-6731-5B72-862DBE94207A
TX00371,2025-08-11,012580001234567890,out,69391.08,Distribuidora del Norte S de RL de CV,002472607214501356,PAGO FACT 99081,8FC70DC0-A301-E3E4-1A1B-C4C66A5C07D9
TX00372,2025-08-11,012580001234567890,out,112691.45,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 17912,B1058400-C098-964F-4889-EDDC628C124C
TX00373,2025-08-11,012580001234567890,out,8723.78,Refacciones Regiomontana SAPI de CV,014222829861023238,PAGO FACT 71604,BAE68FA1-ED5C-0BA0-F079-F13EA5462E00
TX00374,2025-08-11,012580001234567890,out,14509.05,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 59538,DF06B6BB-6FE7-54A7-6A4E-5FF3E7815E64
TX00375,2025-08-11,012580001234567890,in,69235.59,Autopartes Chapa SAPI de CV,012310495801939556,COBRO F1593,FD8E5107-7180-4B4B-BAFB-710C26FF4A94
TX00376,2025-08-11,012580001234567890,in,403591.72,Construcciones Sada S de RL de CV,021463705344844011,COBRO F1630,8613EAB1-5ED7-3ACA-DE0E-F53623FF2470
TX00377,2025-08-11,012580001234567890,out,21524.82,Maquinados Regiomontana S de RL de CV,012669227597990050,PAGO FACT 10263,7D9B9522-9FCC-D550-CA40-393CDAEC2E47
TX00378,2025-08-12,012580001234567890,in,424687.07,Construcciones Zambrano S de RL de CV,014145966227698145,COBRO F1626,2D115079-6089-BB33-9045-7C9BEDD200AE
TX00379,2025-08-13,012580001234567890,out,47928.65,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 44209,80103945-602D-F68B-6623-450351938A24
TX00380,2025-08-13,012580001234567890,out,121965.18,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 51268,3FEAD6E7-24A8-69C7-F52A-E53DA543ED82
TX00381,2025-08-13,012580001234567890,in,231598.77,Envases Guerra SA de CV,014505049211308442,COBRO F1510,47C32F21-E9FF-91A4-CAF1-BE8C862475EF
TX00382,2025-08-14,012580001234567890,in,424105.72,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1550,95D02FFF-2912-6346-3EC2-5E07162953E5
TX00383,2025-08-15,012580001234567890,in,132507.52,Grupo Chapa S de RL de CV,014739042136620358,COBRO F1583,4AACE82F-A515-92F4-2EE4-5B09F8BDDA60
TX00384,2025-08-18,012580001234567890,out,18986.65,Metálica San Nicolás SA de CV,072575619296379589,PAGO FACT 12725,8157E31A-EC98-7126-2584-763D803211B8
TX00385,2025-08-18,012580001234567890,out,35762.68,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 85024,5BC6710C-C556-97B8-5A4A-1D3BB452FE74
TX00386,2025-08-18,012580001234567890,out,8096.68,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 20734,BC9D5678-F878-13D9-12A5-6E5BBFF404E4
TX00387,2025-08-18,012580001234567890,out,22550.28,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 32738,01C0074F-E355-FA97-93CB-95E3D03D9C2F
TX00388,2025-08-18,012580001234567890,out,32167.38,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 49556,F9F0868B-17F3-BE81-4804-2944BB7CF8BA
TX00389,2025-08-18,012580001234567890,out,23847.05,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 45672,39E50E0C-52A2-C2A9-237C-F5C84B0C8547
TX00390,2025-08-18,012580001234567890,out,102892.58,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 42444,600B043F-5F81-59DC-62A8-731C720C4F9A
TX00391,2025-08-18,012580001234567890,in,337317.57,Envases Quintanilla S de RL de CV,002812787046782749,COBRO F1597,F4A55DA5-7858-C1B4-2E0C-722B85805CF9
TX00392,2025-08-18,012580001234567890,out,440800.0,Treviño y Asociados SC,002796238737338517,PAGO FACT 51998,F6466E33-2D1E-44B7-5C21-8211BA69FFF1
TX00393,2025-08-19,012580001234567890,out,74913.38,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 1840,6FE57398-F3BE-5C8C-48FC-823882E43A26
TX00394,2025-08-19,012580001234567890,out,74483.48,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 54772,AD12E116-A08C-7563-C846-A9489AF17948
TX00395,2025-08-19,012580001234567890,out,12307.6,Grupo Nuevo León SAPI de CV,002024168787946135,PAGO FACT 19258,37CF0EED-527E-9B71-80B8-7D84C0B379B5
TX00396,2025-08-19,012580001234567890,out,10495.45,Pinturas Guadalupe S de RL de CV,021365882811348338,PAGO FACT 66993,1104A7A4-9067-0535-9FAA-227F18A2F4CF
TX00397,2025-08-20,012580001234567890,out,15822.98,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 84536,29A11FCA-4575-FB7F-1611-6AB4B881C839
TX00398,2025-08-20,012580001234567890,out,12400.28,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 49098,757A0F87-13B0-FCB0-AB35-B3294448B59B
TX00399,2025-08-20,012580001234567890,out,6843.88,Pinturas Guadalupe S de RL de CV,021365882811348338,PAGO FACT 95674,2377E968-FC57-E063-6D73-962764B22D07
TX00400,2025-08-21,012580001234567890,out,4953.78,Suministros Guadalupe SA de CV,021123240892337489,PAGO FACT 71998,35477892-C788-E765-796D-1EC6DA308FA8
TX00401,2025-08-21,012580001234567890,in,405815.19,Grupo Martínez SA de CV,014913695353861809,COBRO F1646,BD391012-F84E-540D-CAFD-7B8DB23144CA
TX00402,2025-08-22,012580001234567890,out,46646.38,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 19975,61397A1E-0913-CC3A-0775-F84A49CBA2F1
TX00403,2025-08-22,012580001234567890,out,23492.78,Pinturas Escobedo S de RL de CV,021513837995509179,PAGO FACT 18066,10D080C1-790B-48A5-D770-EFB5D44D3ABB
TX00404,2025-08-25,012580001234567890,out,4686.28,Refacciones Regiomontana SAPI de CV,014222829861023238,PAGO FACT 78310,800E0243-968B-1687-5441-B3FD372164F9
TX00405,2025-08-25,012580001234567890,out,11507.2,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 24242,8DF7D010-8831-D487-8216-F241AF8C77F5
TX00406,2025-08-25,012580001234567890,out,22701.78,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 24499,EE8A7832-ACEB-9DD6-251A-F2F42B56A1CF
TX00407,2025-08-25,012580001234567890,out,148480.0,Gestoría y Enlace Santa Catarina S de RL de CV,021512607459151557,PAGO FACT 37666,08A662F1-D18B-A4D0-ADEB-0C1AC133ADCE
TX00408,2025-08-28,012580001234567890,in,201478.69,Grupo Chapa S de RL de CV,014739042136620358,COBRO F1580,8411A922-9136-D373-5E62-1D8EBA50B60D
TX00409,2025-08-28,012580001234567890,out,410522.47,NOMINA,,NOMINA QUINCENAL,
TX00410,2025-08-29,012580001234567890,out,11544.78,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 53167,E2ED6587-8104-EBA3-91D7-5B510E16F62F
TX00411,2025-08-29,012580001234567890,out,19372.58,Industrias Monterrey SA de CV,127977369937116844,PAGO FACT 8164,AE10F411-2DB4-4195-1646-284DFA83BEB6
TX00412,2025-08-29,012580001234567890,in,363837.86,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1542,BC39074C-A2F5-FC9F-F3E6-11F1DA46A79F
TX00413,2025-09-01,012580001234567890,out,49244.78,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 99690,67F2D14E-F70A-B30C-B8FF-62AA5FBF9B71
TX00414,2025-09-01,012580001234567890,out,3944.0,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 29845,88419BDB-938A-9757-54EE-B60B1145C5C1
TX00415,2025-09-01,012580001234567890,out,60552.58,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 95371,B84793A9-4B79-45C6-1B57-375C69EDA1C8
TX00416,2025-09-01,012580001234567890,out,58009.05,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 65674,FB31CA1D-4BD5-5012-D911-C377957110C7
TX00417,2025-09-01,012580001234567890,in,461945.67,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1544,A44D835E-E6D6-F490-76A6-1AECC9385845
TX00418,2025-09-01,012580001234567890,in,439063.13,Construcciones Zambrano S de RL de CV,014145966227698145,COBRO F1627,60C790E1-DA3E-EDF6-6DBA-1EFB7837DC5D
TX00419,2025-09-01,012580001234567890,out,148480.0,Gestoría y Enlace Santa Catarina S de RL de CV,021512607459151557,PAGO FACT 74637,3FE457D0-B985-4F64-F42E-8B759A608B3B
TX00420,2025-09-02,012580001234567890,out,47012.25,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 95384,BE081AA8-9FBC-32DE-103B-69EF95DCE955
TX00421,2025-09-02,012580001234567890,in,129096.37,Autopartes Chapa SAPI de CV,012310495801939556,COBRO F1589,68CC2B62-DB94-1FB3-5C03-4E128A0D8076
TX00422,2025-09-03,012580001234567890,out,10848.78,Refacciones Santa Catarina S de RL de CV,012509446380107510,PAGO FACT 38122,2CB58CD3-99D6-75C5-5944-50FC0A2D9269
TX00423,2025-09-03,012580001234567890,in,350219.81,Construcciones Zambrano S de RL de CV,014145966227698145,COBRO F1624,777F2088-ABB6-D7AE-9095-E8BDDD7D4972
TX00424,2025-09-04,012580001234567890,out,74144.65,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 12121,89F182BE-8A8B-F4F6-D855-6B60EAD5C047
TX00425,2025-09-04,012580001234567890,out,22341.48,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 18074,52D7824F-9CCF-D8A2-47F4-19CD7CE353FF
TX00426,2025-09-05,012580001234567890,out,60983.98,Transportes Industrial S de RL de CV,002688321571923556,PAGO FACT 11802,839B490A-F7C2-5E10-9F4D-5155519C7CFB
TX00427,2025-09-05,012580001234567890,in,309948.6,Envases Hernández SAPI de CV,014014253995604307,COBRO F1557,88503546-9C6D-FF68-E117-D02D67926E92
TX00428,2025-09-05,012580001234567890,in,54988.88,Grupo Chapa S de RL de CV,014739042136620358,COBRO F1587,14A9DAD6-C392-08D9-F199-C50A513C4C1A
TX00429,2025-09-08,012580001234567890,out,111510.68,Distribuidora del Norte S de RL de CV,002472607214501356,PAGO FACT 36942,683A1A5E-2347-E949-3E45-FB56BBC0EE47
TX00430,2025-09-08,012580001234567890,out,62291.88,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 25840,2E26E465-409A-D393-71C2-D65ED114E8F6
TX00431,2025-09-08,012580001234567890,out,52365.18,Metálica San Nicolás SA de CV,072575619296379589,PAGO FACT 88432,4C53E2C5-4142-2585-1915-E06E7E1EB63C
TX00432,2025-09-08,012580001234567890,out,134142.4,Ferretera Santa Catarina SAPI de CV,002250282122493440,PAGO FACT 50629,337B1F7C-8E9E-4CEB-0F23-E62E7805389E
TX00433,2025-09-08,012580001234567890,in,121706.48,Autopartes Guerra S de RL de CV,127517327060243067,COBRO F1543,201FA060-6975-EE55-1BEC-F2B4B470DC3C
TX00434,2025-09-08,012580001234567890,out,17810.55,Maquinados Regiomontana S de RL de CV,012669227597990050,PAGO FACT 94683,3AD9E0E8-316F-BF19-E036-7D09D098A081
TX00435,2025-09-10,012580001234567890,out,15819.85,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 93738,2BFD22CC-8CB6-CE61-BD83-D4B56BAE0422
TX00436,2025-09-10,012580001234567890,out,49798.8,Hidráulica Industrial S de RL de CV,127386469123872667,PAGO FACT 32703,BF133966-6D8D-5227-165E-05680C1EC8CC
TX00437,2025-09-11,012580001234567890,out,83496.68,Grupo San Nicolás SA de CV,072421599192930338,PAGO FACT 20065,835CC7A8-7E8D-EAEA-4FDC-EE7053F491C6
TX00438,2025-09-12,012580001234567890,out,79448.28,Herramientas del Norte SAPI de CV,072811554027104063,PAGO FACT 85129,F7A97E6C-2D8A-64FC-B82D-E96F03DC96AA
TX00439,2025-09-15,012580001234567890,out,63069.2,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 7789,26909D62-FE5B-1BB4-4D2F-242175B6BCF2
TX00440,2025-09-15,012580001234567890,out,30565.88,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 43558,A38D8CB8-4365-88E5-331A-DEB5510FA10F
TX00441,2025-09-16,012580001234567890,out,19543.45,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 21150,71BB93AD-ED5E-DE01-1A48-018FA25F626C
TX00442,2025-09-16,012580001234567890,in,166139.16,Grupo Martínez SA de CV,014913695353861809,COBRO F1643,392913E7-4F06-6900-5132-FC56F90B8999
TX00443,2025-09-17,012580001234567890,out,9439.85,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 3272,DEDD5C59-571B-4AEE-65C1-A0C1057AD199
TX00444,2025-09-17,012580001234567890,out,10518.65,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 33841,DB05BBE8-A122-367B-B787-291D33ECAAE1
TX00445,2025-09-18,012580001234567890,out,139200.0,Industrias del Norte S de RL de CV,127167202729164112,PAGO FACT 36926,CAB68F11-20EF-6518-D25A-CC24FA563B1D
TX00446,2025-09-19,012580001234567890,out,105200.98,Ferretera Santa Catarina SAPI de CV,002250282122493440,PAGO FACT 9681,FB5D6CDB-0CB9-6143-58E6-6CE212D89245
TX00447,2025-09-22,012580001234567890,out,7015.45,Herramientas del Norte S de RL de CV,127532008375479981,PAGO FACT 94947,8A865457-6FE6-EFBE-AB9D-65BD7BFDA133
TX00448,2025-09-22,012580001234567890,out,19314.58,Servicios Santa Catarina SAPI de CV,014668274076341822,PAGO FACT 56794,65A419A4-6453-287C-333C-B8D5ED16DD8E
TX00449,2025-09-22,012580001234567890,out,52304.4,Suministros Guadalupe SA de CV,014029234930934222,PAGO FACT 79737,EADF3EFE-DCC2-6853-891F-D12782627F5E
TX00450,2025-09-22,012580001234567890,out,58484.65,Refacciones Industrial S de RL de CV,012416945706393097,PAGO FACT 39719,A5AC032F-1F49-8DF9-3DD5-517DF8CEF6A5
TX00451,2025-09-22,012580001234567890,in,306683.11,Autopartes Chapa SAPI de CV,012310495801939556,COBRO F1590,006D2AEF-AF38-7A27-0055-CC1A2674EBE3
TX00452,2025-09-22,012580001234567890,in,237527.02,Envases Quintanilla S de RL de CV,002812787046782749,COBRO F1599,62542D14-995A-F825-5731-5F9B0782F740
TX00453,2025-09-22,012580001234567890,in,145412.77,Construcciones Sada S de RL de CV,021463705344844011,COBRO F1637,3A9D6D24-4549-D6ED-9D57-03F33D4CDFF2
TX00454,2025-09-22,012580001234567890,in,270505.07,Grupo Martínez SA de CV,014913695353861809,COBRO F1645,4EC6DACC-8033-CB16-DBD8-6C46D28E28CE
TX00455,2025-09-23,012580001234567890,out,13038.28,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 50936,FD720DD1-13D0-75F6-18A2-C79A128AD481
TX00456,2025-09-24,012580001234567890,out,3860.25,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 59311,E4BC8F73-228D-0DDD-BABA-352B228614AF
TX00457,2025-09-24,012580001234567890,out,26633.6,Empaques Apodaca SAPI de CV,002474730284776127,PAGO FACT 34701,A4B838C1-D9AB-A6B9-55BF-6BF849F0E009
TX00458,2025-09-25,012580001234567890,out,15669.05,Ferretera Guadalupe S de RL de CV,127324165067166270,PAGO FACT 20783,30920BC1-18ED-B8D6-C2F6-0FE34C611F15
TX00459,2025-09-25,012580001234567890,out,26123.08,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 91511,77D7B334-F06E-F762-C460-4606E4429B5F
TX00460,2025-09-25,012580001234567890,in,142815.02,Autopartes Guerra SAPI de CV,014549124270731279,COBRO F1572,D4CAAB0B-CAAF-2E23-2F43-B0131A729BA7
TX00461,2025-09-26,012580001234567890,out,7412.98,Soldadura Guadalupe S de RL de CV,058185789146541440,PAGO FACT 61526,3F7DBD20-79A2-40DB-9406-35388473DF13
TX00462,2025-09-26,012580001234567890,out,26410.65,Refacciones Santa Catarina S de RL de CV,012509446380107510,PAGO FACT 80551,21E8AC65-8ECC-2626-51F7-98C911696F49
TX00463,2025-09-26,012580001234567890,out,5709.98,Electrónica del Norte S de RL de CV,002483414530651729,PAGO FACT 20414,BCF3E209-EE91-413D-0DEB-1A0E8E4FEF24
TX00464,2025-09-29,012580001234567890,out,39416.68,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 22385,63043A17-7A8A-5C3D-52DA-385921B25F2F
TX00465,2025-09-29,012580001234567890,out,10628.38,Neumática del Norte SA de CV,002213598355025573,PAGO FACT 82486,BE603D2A-CF72-DC3E-646E-FEFA62C85123
TX00466,2025-09-29,012580001234567890,out,16530.0,Servicios Nuevo León SA de CV,127178800750092258,PAGO FACT 34005,73AD8D3A-CD04-09DB-20C9-FCCCB3FCC776
TX00467,2025-09-29,012580001234567890,out,22794.58,Hidráulica Nuevo León SAPI de CV,072226692183133098,PAGO FACT 2778,C582880E-2C4B-9B9A-2BC1-26915FF674E9
TX00468,2025-09-29,012580001234567890,out,25297.05,Pinturas Nuevo León SAPI de CV,012160981720592104,PAGO FACT 51444,2EEC5BEA-48C7-60CE-5026-D80A0B009C17
TX00469,2025-09-29,012580001234567890,out,13688.0,Pinturas Guadalupe S de RL de CV,021365882811348338,PAGO FACT 1871,2E735BEB-A174-738C-24A6-58019463090F
TX00470,2025-09-29,012580001234567890,out,435770.16,NOMINA,,NOMINA QUINCENAL,
TX00471,2025-09-30,012580001234567890,out,64319.45,Soldadura Regiomontana S de RL de CV,014236469579938608,PAGO FACT 55868,F94A8968-CA83-3E87-6890-4DF65C087A84
TX00472,2025-09-30,012580001234567890,in,147971.8,Autopartes Quintanilla S de RL de CV,058757871356683026,COBRO F1521,D836F087-6AF9-2E26-D09E-6FD3BE2316AA
TX00473,2025-10-01,012580001234567890,out,25749.45,Metálica del Norte S de RL de CV,058200277445686909,PAGO FACT 80028,95D0B2CC-D06B-CDF1-C03A-EC3AD90E6F93
